id|Regione|Provincia|Comune|Indirizzo|Cap|Banca|ABI|CAB
18010|Emilia-Romagna|Piacenza|Podenzano|Via Roma, 11/13|29027|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65411
18011|Emilia-Romagna|Piacenza|Podenzano|Via Roma, 81|29027|Banca Monte dei Paschi di Siena S.P.A.|1030|65410
18012|Emilia-Romagna|Piacenza|Podenzano|Via Colombo, 22|29010|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65411
18013|Emilia-Romagna|Piacenza|Podenzano|Via Monte Grappa, 49|29027|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65410
18014|Emilia-Romagna|Piacenza|Podenzano|Via Roma, 2 Angolo Via Monte Grappa|29027|Unicredit, Societa' per Azioni|2008|65410
18015|Emilia-Romagna|Piacenza|Ponte dell'Olio|Piazza I Maggio, 20/21|29028|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65420
18016|Emilia-Romagna|Piacenza|Ponte dell'Olio|Via Vittorio Veneto, 88|29028|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65420
18017|Emilia-Romagna|Piacenza|Ponte dell'Olio|Via Vittorio Veneto, 75|29028|Unione di Banche Italiane Societa' per Azioni (in Forma Abbreviata Ubi Banca)|3111|65420
18018|Emilia-Romagna|Piacenza|Pontenure|Via Emilia Parmense, 51|29010|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65430
18019|Emilia-Romagna|Piacenza|Pontenure|Piazza Re Amato, 16|29010|Banco Popolare - Societa' Cooperativa|5034|65430
18020|Emilia-Romagna|Piacenza|Pontenure|Piazza Tre Martiri, 11|29010|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65430
18021|Emilia-Romagna|Piacenza|Pontenure|Via Emilia Parmense, Presso Centro Commerciale Conad|29010|Unicredit, Societa' per Azioni|2008|65430
18022|Emilia-Romagna|Piacenza|Rivergaro|Via San Rocco, 10|29029|Banca Centropadana Credito Cooperativo - Societa' Cooperativa|8324|65440
18023|Emilia-Romagna|Piacenza|Rivergaro|Piazza Paolo, 3|29029|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65440
18024|Emilia-Romagna|Piacenza|Rivergaro|Piazza Paolo, 46|29029|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65440
18025|Emilia-Romagna|Piacenza|Rottofreno|Via Vittime del Terrorismo, 11|29010|Banca Centropadana Credito Cooperativo - Societa' Cooperativa|8324|65450
18026|Emilia-Romagna|Piacenza|Rottofreno|Via Garibaldi, 8|29010|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65450
18027|Emilia-Romagna|Piacenza|Rottofreno|Via Agazzano, 30/B|29010|Bper Banca S.P.A.|5387|65450
18028|Emilia-Romagna|Piacenza|Rottofreno|Via Agazzano|29010|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65451
18029|Emilia-Romagna|Piacenza|Rottofreno|Via Emilia Est, 33/A|29010|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65450
18030|Emilia-Romagna|Piacenza|Rottofreno|Via Emilia Ovest, 7/A|29010|Intesa Sanpaolo S.P.A.|3069|65454
18031|Emilia-Romagna|Piacenza|Rottofreno|Via Alicata, 21 Angolo Via Emilia Pavese|29010|Unicredit, Societa' per Azioni|2008|65450
18032|Emilia-Romagna|Piacenza|Rottofreno|Via Emilia Est, 48|29010|Unione di Banche Italiane Societa' per Azioni (in Forma Abbreviata Ubi Banca)|3111|65450
18033|Emilia-Romagna|Piacenza|San Giorgio Piacentino|Via Patrioti, 9|29019|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65460
18034|Emilia-Romagna|Piacenza|San Giorgio Piacentino|Piazza Marconi, 3/A|29019|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65460
18035|Emilia-Romagna|Piacenza|San Giorgio Piacentino|Presso 50^ Stormo Aeronautica Militare|29019|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65461
18036|Emilia-Romagna|Piacenza|Sarmato|Via Po, 28|29010|Banca di Piacenza - Societa' Cooperativa Per Azioni|5156|65470
18037|Emilia-Romagna|Piacenza|Sarmato|Piazza Roma, 10|29010|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65470
18038|Emilia-Romagna|Piacenza|Travo|Via Anguissola, 4|29020|Cassa di Risparmio Di Parma e Piacenza S.P.A. (in Forma Abbreviata Cariparmaepiacenza S.P.A.)|6230|65480
